filename,class_name,original_folder,file_path,split
Tr-gl_932.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_932.npz,val
Tr-no_369.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_369.npz,val
Tr-gl_196.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_196.npz,val
Tr-me_790.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_790.npz,val
Tr-no_37.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_37.npz,val
Tr-pi_1197.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1197.npz,val
Tr-me_701.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_701.npz,val
Tr-pi_577.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_577.npz,val
Tr-gl_1344.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1344.npz,val
Tr-me_358.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_358.npz,val
Tr-pi_586.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_586.npz,val
Tr-no_171.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_171.npz,val
Tr-pi_702.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_702.npz,val
Tr-no_1190.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1190.npz,val
Tr-gl_1087.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1087.npz,val
Tr-gl_1176.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1176.npz,val
Tr-me_356.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_356.npz,val
Tr-gl_657.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_657.npz,val
Tr-me_387.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_387.npz,val
Tr-gl_1247.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1247.npz,val
Tr-pi_1124.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1124.npz,val
Tr-me_52.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_52.npz,val
Tr-me_481.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_481.npz,val
Tr-pi_1155.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1155.npz,val
Tr-no_248.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_248.npz,val
Tr-pi_508.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_508.npz,val
Tr-no_1387.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1387.npz,val
Tr-me_1180.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1180.npz,val
Tr-me_151.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_151.npz,val
Tr-no_1078.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1078.npz,val
Tr-pi_785.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_785.npz,val
Tr-pi_298.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_298.npz,val
Tr-gl_1200.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1200.npz,val
Tr-gl_353.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_353.npz,val
Tr-me_623.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_623.npz,val
Tr-no_1395.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1395.npz,val
Tr-gl_351.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_351.npz,val
Tr-aug-me_57.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_57.npz,val
Tr-no_363.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_363.npz,val
Tr-gl_832.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_832.npz,val
Tr-gl_856.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_856.npz,val
Tr-aug-me_8.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_8.npz,val
Tr-me_1027.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1027.npz,val
Tr-me_1039.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1039.npz,val
Tr-no_483.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_483.npz,val
Tr-me_1228.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1228.npz,val
Tr-gl_118.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_118.npz,val
Tr-pi_64.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_64.npz,val
Tr-pi_430.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_430.npz,val
Tr-no_182.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_182.npz,val
Tr-pi_1106.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1106.npz,val
Tr-me_284.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_284.npz,val
Tr-gl_793.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_793.npz,val
Tr-pi_313.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_313.npz,val
Tr-gl_472.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_472.npz,val
Tr-me_717.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_717.npz,val
Tr-gl_938.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_938.npz,val
Tr-pi_956.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_956.npz,val
Tr-no_587.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_587.npz,val
Tr-no_724.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_724.npz,val
Tr-gl_1345.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1345.npz,val
Tr-no_253.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_253.npz,val
Tr-aug-me_34.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_34.npz,val
Tr-pi_1263.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1263.npz,val
Tr-gl_163.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_163.npz,val
Tr-pi_1049.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1049.npz,val
Tr-aug-me_63.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_63.npz,val
Tr-pi_819.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_819.npz,val
Tr-pi_432.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_432.npz,val
Tr-gl_1225.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1225.npz,val
Tr-pi_113.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_113.npz,val
Tr-gl_968.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_968.npz,val
Tr-no_1243.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1243.npz,val
Tr-me_535.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_535.npz,val
Tr-pi_665.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_665.npz,val
Tr-me_627.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_627.npz,val
Tr-no_1115.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1115.npz,val
Tr-no_881.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_881.npz,val
Tr-pi_1183.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1183.npz,val
Tr-pi_627.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_627.npz,val
Tr-no_390.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_390.npz,val
Tr-gl_1339.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1339.npz,val
Tr-me_502.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_502.npz,val
Tr-no_1274.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1274.npz,val
Tr-gl_386.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_386.npz,val
Tr-no_1284.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1284.npz,val
Tr-pi_530.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_530.npz,val
Tr-no_1159.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1159.npz,val
Tr-me_27.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_27.npz,val
Tr-pi_67.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_67.npz,val
Tr-no_175.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_175.npz,val
Tr-no_1392.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1392.npz,val
Tr-pi_130.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_130.npz,val
Tr-pi_182.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_182.npz,val
Tr-gl_813.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_813.npz,val
Tr-pi_1050.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1050.npz,val
Tr-pi_1301.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1301.npz,val
Tr-no_330.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_330.npz,val
Tr-pi_1076.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1076.npz,val
Tr-no_898.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_898.npz,val
Tr-pi_280.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_280.npz,val
Tr-pi_139.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_139.npz,val
Tr-pi_79.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_79.npz,val
Tr-no_533.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_533.npz,val
Tr-gl_651.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_651.npz,val
Tr-pi_1346.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1346.npz,val
Tr-pi_156.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_156.npz,val
Tr-no_1306.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1306.npz,val
Tr-pi_1033.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1033.npz,val
Tr-gl_831.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_831.npz,val
Tr-me_1140.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1140.npz,val
Tr-me_345.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_345.npz,val
Tr-pi_460.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_460.npz,val
Tr-pi_100.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_100.npz,val
Tr-no_371.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_371.npz,val
Tr-pi_1264.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1264.npz,val
Tr-me_675.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_675.npz,val
Tr-no_863.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_863.npz,val
Tr-gl_69.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_69.npz,val
Tr-no_573.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_573.npz,val
Tr-no_1126.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1126.npz,val
Tr-gl_75.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_75.npz,val
Tr-pi_1151.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1151.npz,val
Tr-no_518.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_518.npz,val
Tr-pi_941.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_941.npz,val
Tr-no_594.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_594.npz,val
Tr-pi_934.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_934.npz,val
Tr-pi_60.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_60.npz,val
Tr-pi_516.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_516.npz,val
Tr-me_229.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_229.npz,val
Tr-gl_29.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_29.npz,val
Tr-aug-me_43.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_43.npz,val
Tr-me_1097.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1097.npz,val
Tr-me_1221.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1221.npz,val
Tr-pi_312.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_312.npz,val
Tr-me_472.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_472.npz,val
Tr-gl_560.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_560.npz,val
Tr-me_950.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_950.npz,val
Tr-gl_1282.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1282.npz,val
Tr-gl_406.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_406.npz,val
Tr-no_973.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_973.npz,val
Tr-no_255.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_255.npz,val
Tr-gl_1359.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1359.npz,val
Tr-no_233.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_233.npz,val
Tr-me_614.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_614.npz,val
Tr-pi_1399.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1399.npz,val
Tr-no_831.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_831.npz,val
Tr-pi_213.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_213.npz,val
Tr-pi_500.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_500.npz,val
Tr-gl_978.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_978.npz,val
Tr-no_753.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_753.npz,val
Tr-gl_692.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_692.npz,val
Tr-me_613.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_613.npz,val
Tr-me_98.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_98.npz,val
Tr-me_777.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_777.npz,val
Tr-no_1351.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1351.npz,val
Tr-no_65.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_65.npz,val
Tr-me_985.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_985.npz,val
Tr-me_264.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_264.npz,val
Tr-me_592.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_592.npz,val
Tr-gl_887.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_887.npz,val
Tr-pi_325.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_325.npz,val
Tr-gl_1142.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1142.npz,val
Tr-pi_570.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_570.npz,val
Tr-no_751.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_751.npz,val
Tr-gl_1240.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1240.npz,val
Tr-gl_773.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_773.npz,val
Tr-gl_158.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_158.npz,val
Tr-no_119.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_119.npz,val
Tr-gl_656.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_656.npz,val
Tr-gl_430.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_430.npz,val
Tr-gl_903.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_903.npz,val
Tr-no_62.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_62.npz,val
Tr-me_756.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_756.npz,val
Tr-pi_703.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_703.npz,val
Tr-me_1010.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1010.npz,val
Tr-gl_1226.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1226.npz,val
Tr-me_1225.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1225.npz,val
Tr-pi_1071.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1071.npz,val
Tr-me_1051.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1051.npz,val
Tr-no_1323.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1323.npz,val
Tr-no_609.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_609.npz,val
Tr-me_1295.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1295.npz,val
Tr-gl_181.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_181.npz,val
Tr-no_259.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_259.npz,val
Tr-gl_799.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_799.npz,val
Tr-me_906.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_906.npz,val
Tr-pi_1232.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1232.npz,val
Tr-pi_851.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_851.npz,val
Tr-gl_1204.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1204.npz,val
Tr-pi_309.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_309.npz,val
Tr-me_1049.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1049.npz,val
Tr-no_313.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_313.npz,val
Tr-gl_1364.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1364.npz,val
Tr-no_806.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_806.npz,val
Tr-me_695.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_695.npz,val
Tr-me_536.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_536.npz,val
Tr-gl_601.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_601.npz,val
Tr-gl_522.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_522.npz,val
Tr-me_562.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_562.npz,val
Tr-pi_870.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_870.npz,val
Tr-no_1233.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1233.npz,val
Tr-gl_528.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_528.npz,val
Tr-gl_367.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_367.npz,val
Tr-pi_63.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_63.npz,val
Tr-no_477.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_477.npz,val
Tr-gl_1012.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1012.npz,val
Tr-gl_1119.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1119.npz,val
Tr-me_688.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_688.npz,val
Tr-no_20.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_20.npz,val
Tr-pi_203.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_203.npz,val
Tr-me_990.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_990.npz,val
Tr-pi_122.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_122.npz,val
Tr-gl_1307.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1307.npz,val
Tr-no_621.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_621.npz,val
Tr-me_696.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_696.npz,val
Tr-gl_1356.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1356.npz,val
Tr-pi_1174.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1174.npz,val
Tr-pi_341.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_341.npz,val
Tr-pi_251.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_251.npz,val
Tr-gl_1166.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1166.npz,val
Tr-me_250.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_250.npz,val
Tr-no_903.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_903.npz,val
Tr-me_392.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_392.npz,val
Tr-gl_621.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_621.npz,val
Tr-me_1213.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1213.npz,val
Tr-me_646.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_646.npz,val
Tr-no_1169.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1169.npz,val
Tr-no_1004.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1004.npz,val
Tr-no_1188.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1188.npz,val
Tr-me_193.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_193.npz,val
Tr-gl_1031.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1031.npz,val
Tr-no_318.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_318.npz,val
Tr-gl_679.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_679.npz,val
Tr-gl_804.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_804.npz,val
Tr-pi_964.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_964.npz,val
Tr-no_900.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_900.npz,val
Tr-me_1171.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1171.npz,val
Tr-no_1239.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1239.npz,val
Tr-pi_1080.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1080.npz,val
Tr-me_90.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_90.npz,val
Tr-pi_479.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_479.npz,val
Tr-gl_190.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_190.npz,val
Tr-gl_771.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_771.npz,val
Tr-pi_594.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_594.npz,val
Tr-me_560.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_560.npz,val
Tr-aug-me_14.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_14.npz,val
Tr-pi_752.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_752.npz,val
Tr-gl_653.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_653.npz,val
Tr-no_82.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_82.npz,val
Tr-pi_142.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_142.npz,val
Tr-no_716.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_716.npz,val
Tr-gl_412.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_412.npz,val
Tr-no_990.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_990.npz,val
Tr-no_691.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_691.npz,val
Tr-no_172.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_172.npz,val
Tr-pi_844.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_844.npz,val
Tr-me_598.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_598.npz,val
Tr-me_342.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_342.npz,val
Tr-pi_805.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_805.npz,val
Tr-me_359.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_359.npz,val
Tr-gl_546.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_546.npz,val
Tr-pi_590.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_590.npz,val
Tr-no_1315.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1315.npz,val
Tr-pi_1372.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1372.npz,val
